61790,31181,100,"Predicted drug = ciprofloxacin (0.488), 50%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-2603.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-2603.processed.png,ciprofloxacin ,50%,0.488,doxycycline ,100%,,,0,0
61790,31182,100,"Predicted drug = ciprofloxacin (0.597), 50%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-15815.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-15815.processed.png,ciprofloxacin ,50%,0.597,doxycycline ,100%,,,0,0
62324,31183,100,"Predicted drug = doxycycline (0.628), 50%, Fluorescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-19345.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-19345.processed.png,doxycycline ,50%,0.628,doxycycline ,100%,,,1,0
62324,31184,100,"Predicted drug = doxycycline (0.436), 50%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-9207.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-9207.processed.png,doxycycline ,50%,0.436,doxycycline ,100%,,,1,0
62324,31185,100,"Predicted drug = tetracycline (0.799), 50%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-30665.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-30665.processed.png,tetracycline ,50%,0.799,doxycycline ,100%,,,0,0
61789,31186,100,"Predicted drug = doxycycline (0.505), 50%, Fluorescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-6345.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-6345.processed.png,doxycycline ,50%,0.505,doxycycline ,100%,,,1,0
61789,31187,100,"Predicted drug = doxycycline (0.771), 50%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-2235.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-2235.processed.png,doxycycline ,50%,0.771,doxycycline ,100%,,,1,0
61789,31188,100,"Predicted drug = epinephrine (0.396), 50%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-15349.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-15349.processed.png,epinephrine ,50%,0.396,doxycycline ,100%,,,0,0
61786,31189,100,"Predicted drug = doxycycline (0.520), 50%, Fluorescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-4425.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-4425.processed.png,doxycycline ,50%,0.52,doxycycline ,100%,,,1,0
61786,31190,100,"Predicted drug = doxycycline (0.694), 50%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-15682.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-15682.processed.png,doxycycline ,50%,0.694,doxycycline ,100%,,,1,0
61786,31191,100,"Predicted drug = epinephrine (0.424), 20%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-26011.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-26011.processed.png,epinephrine ,20%,0.424,doxycycline ,100%,,,0,0
62320,31192,100,"Predicted drug = doxycycline (0.935), 100%, Fluorescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-28501.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-28501.processed.png,doxycycline ,100%,0.935,doxycycline ,100%,,,1,1
62320,31193,100,"Predicted drug = doxycycline (0.971), 50%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-25560.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-25560.processed.png,doxycycline ,50%,0.971,doxycycline ,100%,,,1,0
62320,31194,100,"Predicted drug = doxycycline (0.548), 50%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-25169.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-25169.processed.png,doxycycline ,50%,0.548,doxycycline ,100%,,,1,0
61721,31195,100,"Predicted drug = tetracycline (0.460), 20%, Fluorescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-7111.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-7111.processed.png,tetracycline ,20%,0.46,doxycycline ,100%,,,0,0
61721,31196,100,"Predicted drug = ciprofloxacin (0.468), 20%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-172.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-172.processed.png,ciprofloxacin ,20%,0.468,doxycycline ,100%,,,0,0
61721,31197,100,"Predicted drug = distractor (0.926), 20%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-1381.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-1381.processed.png,distractor ,20%,0.926,doxycycline ,100%,,,0,0
61723,31198,100,"Predicted drug = tetracycline (0.515), 50%, Fluorescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-8129.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-8129.processed.png,tetracycline ,50%,0.515,doxycycline ,100%,,,0,0
61723,31199,100,"Predicted drug = tetracycline (0.711), 20%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-18206.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-18206.processed.png,tetracycline ,20%,0.711,doxycycline ,100%,,,0,0
61723,31200,100,"Predicted drug = tetracycline (0.713), 20%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-13771.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-13771.processed.png,tetracycline ,20%,0.713,doxycycline ,100%,,,0,0
61720,31201,100,"Predicted drug = doxycycline (0.707), 100%, Fluorescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-29947.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-29947.processed.png,doxycycline ,100%,0.707,doxycycline ,100%,,,1,1
61720,31202,100,"Predicted drug = ciprofloxacin (0.261), 50%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-7034.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-7034.processed.png,ciprofloxacin ,50%,0.261,doxycycline ,100%,,,0,0
61720,31203,100,"Predicted drug = ciprofloxacin (0.348), 50%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-528.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-528.processed.png,ciprofloxacin ,50%,0.348,doxycycline ,100%,,,0,0
61722,31204,100,"Predicted drug = doxycycline (0.364), 50%, Fluorescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-8566.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-8566.processed.png,doxycycline ,50%,0.364,doxycycline ,100%,,,1,0
61722,31205,100,"Predicted drug = epinephrine (0.598), 50%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-8521.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-8521.processed.png,epinephrine ,50%,0.598,doxycycline ,100%,,,0,0
61722,31206,100,"Predicted drug = epinephrine (0.912), 50%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-26054.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-26054.processed.png,epinephrine ,50%,0.912,doxycycline ,100%,,,0,0
61725,31207,100,"Predicted drug = doxycycline (0.291), 50%, Fluorescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-20976.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-20976.processed.png,doxycycline ,50%,0.291,doxycycline ,100%,,,1,0
61725,31208,100,"Predicted drug = ciprofloxacin (0.342), 50%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-28813.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-28813.processed.png,ciprofloxacin ,50%,0.342,doxycycline ,100%,,,0,0
61725,31209,100,"Predicted drug = distractor (0.599), 50%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-1458.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-1458.processed.png,distractor ,50%,0.599,doxycycline ,100%,,,0,0
61785,31213,100,"Predicted drug = distractor (0.726), 20%, Fluorescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-11422.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-11422.processed.png,distractor ,20%,0.726,doxycycline ,100%,,,0,0
61785,31214,100,"Predicted drug = doxycycline (0.303), 50%, Light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-11435.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-11435.processed.png,doxycycline ,50%,0.303,doxycycline ,100%,,,1,0
61785,31215,100,"Predicted drug = distractor (0.488), 50%, Window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-24056.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-24056.processed.png,distractor ,50%,0.488,doxycycline ,100%,,,0,0
62295,31216,100,"Predicted drug = doxycycline (0.457), 50%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-11350.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-11350.processed.png,doxycycline ,50%,0.457,doxycycline ,50%,,,1,1
62295,31217,100,"Predicted drug = ciprofloxacin (0.710), 20%, light Box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-2261.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-2261.processed.png,ciprofloxacin ,20%,0.71,doxycycline ,50%,,,0,0
62295,31218,100,"Predicted drug = distractor (0.783), 20%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-18875.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-18875.processed.png,distractor ,20%,0.783,doxycycline ,50%,,,0,0
62294,31219,100,"Predicted drug = doxycycline (0.555), 50%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-2015.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-2015.processed.png,doxycycline ,50%,0.555,doxycycline ,50%,,,1,1
62294,31220,100,"Predicted drug = ciprofloxacin (0.811), 50%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-28310.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-28310.processed.png,ciprofloxacin ,50%,0.811,doxycycline ,50%,,,0,1
62294,31221,100,"Predicted drug = ciprofloxacin (0.441), 20%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-27418.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-27418.processed.png,ciprofloxacin ,20%,0.441,doxycycline ,50%,,,0,0
62290,31222,100,"Predicted drug = doxycycline (0.992), 100%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-6089.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-6089.processed.png,doxycycline ,100%,0.992,doxycycline ,50%,,,1,0
62290,31223,100,"Predicted drug = doxycycline (0.927), 50%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-4226.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-4226.processed.png,doxycycline ,50%,0.927,doxycycline ,50%,,,1,1
62290,31224,100,"Predicted drug = doxycycline (0.377), 100%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-3120.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-3120.processed.png,doxycycline ,100%,0.377,doxycycline ,50%,,,1,0
62292,31225,100,"Predicted drug = doxycycline (0.664), 20%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-22134.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-22134.processed.png,doxycycline ,20%,0.664,doxycycline ,50%,,,1,0
62292,31226,100,"Predicted drug = doxycycline (0.267), 20%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-30637.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-30637.processed.png,doxycycline ,20%,0.267,doxycycline ,50%,,,1,0
62292,31227,100,"Predicted drug = distractor (0.973), 20%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-27876.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-27876.processed.png,distractor ,20%,0.973,doxycycline ,50%,,,0,0
62273,31228,100,"Predicted drug = tetracycline (0.916), 50%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-1551.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-1551.processed.png,tetracycline ,50%,0.916,doxycycline ,50%,,,0,1
62273,31229,100,"Predicted drug = tetracycline (0.828), 50%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-17712.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-17712.processed.png,tetracycline ,50%,0.828,doxycycline ,50%,,,0,1
62273,31230,100,"Predicted drug = tetracycline (0.551), 20%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-25686.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-25686.processed.png,tetracycline ,20%,0.551,doxycycline ,50%,,,0,0
62276,31234,100,"Predicted drug = tetracycline (0.921), 50%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-31678.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-31678.processed.png,tetracycline ,50%,0.921,doxycycline ,50%,,,0,1
62276,31235,100,"Predicted drug = tetracycline (0.853), 50%, lightbox",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-2384.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-2384.processed.png,tetracycline ,50%,0.853,doxycycline ,50%,,,0,1
62276,31236,100,"Predicted drug = tetracycline (0.747), 20%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-7267.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-7267.processed.png,tetracycline ,20%,0.747,doxycycline ,50%,,,0,0
61743,31237,100,"Predicted drug = tetracycline (0.536), 50%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-8497.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-8497.processed.png,tetracycline ,50%,0.536,doxycycline ,50%,,,0,1
61743,31238,100,"Predicted drug = tetracycline (0.655), 50%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-6982.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-6982.processed.png,tetracycline ,50%,0.655,doxycycline ,50%,,,0,1
61743,31239,100,"Predicted drug = distractor (0.681), 50%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-17371.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-17371.processed.png,distractor ,50%,0.681,doxycycline ,50%,,,0,1
61742,31240,100,"Predicted drug = ciprofloxacin (0.238), 50%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-1450.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-1450.processed.png,ciprofloxacin ,50%,0.238,doxycycline ,50%,,,0,1
61742,31241,100,"Predicted drug = benzyl penicillin (0.487), 50%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-1993.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-1993.processed.png,benzyl penicillin ,50%,0.487,doxycycline ,50%,,,0,1
61742,31242,100,"Predicted drug = benzyl penicillin (0.587), 50%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-15813.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-15813.processed.png,benzyl penicillin ,50%,0.587,doxycycline ,50%,,,0,1
61740,31243,100,"Predicted drug = tetracycline (0.999), 100%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-8742.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-8742.processed.png,tetracycline ,100%,0.999,tetracycline ,100%,,,1,1
61740,31244,100,"Predicted drug = tetracycline (0.999), 100%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-25923.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-25923.processed.png,tetracycline ,100%,0.999,tetracycline ,100%,,,1,1
61740,31245,100,"Predicted drug = tetracycline (0.997), 100%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-15417.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-15417.processed.png,tetracycline ,100%,0.997,tetracycline ,100%,,,1,1
62272,31246,100,"Predicted drug = tetracycline (0.975), 50%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-1355.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-1355.processed.png,tetracycline ,50%,0.975,tetracycline ,100%,,,1,0
62272,31247,100,"Predicted drug = tetracycline (0.994), 50%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-24183.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-24183.processed.png,tetracycline ,50%,0.994,tetracycline ,100%,,,1,0
62272,31248,100,"Predicted drug = tetracycline (0.948), 50%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-28363.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-28363.processed.png,tetracycline ,50%,0.948,tetracycline ,100%,,,1,0
62278,31249,100,"Predicted drug = tetracycline (0.998), 100%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-29374.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-29374.processed.png,tetracycline ,100%,0.998,tetracycline ,100%,,,1,1
62278,31250,100,"Predicted drug = tetracycline (0.998), 100%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-19219.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-19219.processed.png,tetracycline ,100%,0.998,tetracycline ,100%,,,1,1
62278,31251,100,"Predicted drug = tetracycline (0.966), 100%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-2892.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-2892.processed.png,tetracycline ,100%,0.966,tetracycline ,100%,,,1,1
61750,31252,100,"Predicted drug = tetracycline (0.982), 100%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-7318.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-7318.processed.png,tetracycline ,100%,0.982,tetracycline ,100%,,,1,1
61750,31253,100,"Predicted drug = tetracycline (0.927), 100%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-12662.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-12662.processed.png,tetracycline ,100%,0.927,tetracycline ,100%,,,1,1
61750,31254,100,"Predicted drug = tetracycline (0.917), 100%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-6122.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-6122.processed.png,tetracycline ,100%,0.917,tetracycline ,100%,,,1,1
61751,31255,100,"Predicted drug = tetracycline (0.999), 100%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-15849.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-15849.processed.png,tetracycline ,100%,0.999,tetracycline ,100%,,,1,1
61751,31256,100,"Predicted drug = tetracycline (0.996), 100%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-18571.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-18571.processed.png,tetracycline ,100%,0.996,tetracycline ,100%,,,1,1
61751,31257,100,"Predicted drug = tetracycline (0.707), 100%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-15827.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-15827.processed.png,tetracycline ,100%,0.707,tetracycline ,100%,,,1,1
62279,31258,100,"Predicted drug = tetracycline (0.974), 100%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-10770.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-10770.processed.png,tetracycline ,100%,0.974,tetracycline ,100%,,,1,1
62279,31259,100,"Predicted drug = tetracycline (0.994), 50%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-23385.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-23385.processed.png,tetracycline ,50%,0.994,tetracycline ,100%,,,1,0
62279,31260,100,"Predicted drug = tetracycline (0.981), 50%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-6848.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-6848.processed.png,tetracycline ,50%,0.981,tetracycline ,100%,,,1,0
62187,31261,100,"Predicted drug = tetracycline (0.944), 50%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-15292.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-15292.processed.png,tetracycline ,50%,0.944,tetracycline ,100%,,,1,0
62187,31262,100,"Predicted drug = tetracycline (0.960), 50%, light box",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-25522.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-25522.processed.png,tetracycline ,50%,0.96,tetracycline ,100%,,,1,0
62187,31263,100,"Predicted drug = tetracycline (0.662), 20%, window",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-22778.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-22778.processed.png,tetracycline ,20%,0.662,tetracycline ,100%,,,1,0
62191,31264,100,"Predicted drug = tetracycline (0.988), 50%, florescent",/var/www/html/joomla/images/padimages/api/raw/Distractor-12LanePADKenya2015-1-29794.png,/var/www/html/joomla/images/padimages/api/processed/Distractor-12LanePADKenya2015-1-29794.processed.png,tetracycline ,50%,0.988,tetracycline ,100%,,,1,0
